 Lista de Imóveis da Caixa;;Data de geração:;08/05/2026;;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Financiamento;Descrição;Modalidade de venda;Link de acesso
8,44443E+12;RJ ;NOVA IGUACU ;IPIRANGA ;RUA DOIS, N. 70, CS 01 LT 07 QD A ;129.344,49;214.000,00;39.56;Não;Prédio, 56.72 de área total, 56.72 de área privativa, 151.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425302963
8,78771E+12;RJ ;NOVA IGUACU ;TRES CORACOES ; ESTRADA VELHA DE SANTA RITA, N. 1060, Apto 103, BL 11 LT 6A3 ;114.838,57;190.000,00;39.56;Não;Apartamento, 77.52 de área total, 43.68 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710370427
8,44443E+12;RJ ;QUEIMADOS ;VILA CENTRAL ;AVENIDA BERNA, N. 4155, CS 07 PARTE LT 11R QD 01 ;122.695,94;203.000,00;39.56;Não;Casa, 72.22 de área total, 52.22 de área privativa, 148.28 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429422394
8,78771E+12;RJ ;SAO GONCALO ;NEVES ;R BARAO DE SAO GONCALO, N. 300, Apto 211, BL 5 ;114.704,81;189.778,70;39.56;Não;Apartamento, 41.43 de área total, 41.43 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712604832
8,78771E+12;RJ ;SAO GONCALO ;NEVES (NEVES) ;RUA BARAO DE SAO GONCALO, N. 100, Apto 403,  BL 6A ;113.087,63;187.103,09;39.56;Não;Apartamento, 45.27 de área total, 45.27 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706007763
8,78771E+12;RJ ;VOLTA REDONDA ;ROMA ;ESTRADA FRANCISCO VILLELA ARANTES, N. S/N, Apto 407, BL C ;128.740,08;213.000,00;39.56;Não;Apartamento, 51.58 de área total, 51.58 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707364993
1,4444E+12;RJ ;NOVA IGUACU ;MIGUEL COUTO ;RUA ERMELINDA, N. 178, CASA 7 ;106.583,08;177.000,00;39.79;Não;Casa, 49.15 de área total, 49.15 de área privativa, 450.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444403135098
1,44441E+12;RJ ;RIO DAS OSTRAS ;SÃO JOSE ;RUA P, N. SN, LT 06 QD 27 ;105.980,91;176.000,00;39.79;Não;Terreno, 0.00 de área total, 0.00 de área privativa, 360.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444406759033
8,44442E+12;RJ ;SAO GONCALO ;GUAXINDIBA ;RUA ITAPORANGA, N. 36, CS04 ;78.201,87;130.000,00;39.85;Não;Casa, 34.84 de área total, 34.84 de área privativa, 42.45 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444421116294
8,44442E+12;RJ ;SAO GONCALO ;BOM RETIRO ;RUA CARLOS FOX, N. 1051, CS 06 ;70.592,66;118.000,00;40.18;Não;Casa, 50.07 de área total, 50.07 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444424314240
1,7877E+12;RJ ;NOVA IGUACU ;JARDIM DA POSSE ;RUA OLIVEIRO RODRIGUES ALVES, N. 1476, Apto 302, BL 21 ;117.796,57;197.000,00;40.21;Não;Apartamento, 51.39 de área total, 46.18 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787700325579
8,4444E+12;RJ ;NOVA IGUACU ;VILA MATILDE ;RUA MAGNOLIA, N. 76, LT 07 QD 05 ;111.219,09;186.000,00;40.21;Não;Casa, 231.08 de área total, 211.36 de área privativa, 360.10 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444403626405
8,44443E+12;RJ ;QUEIMADOS ;DO CARMO ;RUA ARACA, N. 24, CS 04 ;153.709,97;257.472,00;40.31;Não;Casa, 0.00 de área total, 65.86 de área privativa, 65.70 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444430436913
8,41457E+12;RJ ;NOVA IGUACU ;MARAPICU ;RUA SAO JUDAS TADEU, N. 40, CASA 01 - QDG LT 39 ;61.432,90;103.000,00;40.36;Não;Casa, 45.75 de área total, 45.75 de área privativa, 171.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8414570002043
8,55551E+12;RJ ;SAO GONCALO ;LINDO PARQUE ;RUA HUMBERTO DE CAMPOS, N. 265, LT 393 ;194.674,32;327.000,00;40.47;Sim;Casa, 215.91 de área total, 215.91 de área privativa, 360.00 de área do terreno,  5 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555507138905
1,55553E+12;RJ ;SAO GONCALO ;SANTA ANITA ;RUA BITTENCOURT RODRIGUES DA COSTA, N. 113, CS 05, LT 31 ;146.298,79;245.742,25;40.47;Não;Casa, 89.08 de área total, 89.08 de área privativa, 1575.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555533762256
1,44441E+12;RJ ;SAO GONCALO ;MARIA PAULA ;ESTRADA PACIÊNCIA, N. 3355, Apto 502, BL 02 ;152.405,58;256.000,00;40.47;Não;Apartamento, 88.34 de área total, 88.34 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444411557338
8,44441E+12;RJ ;SAO GONCALO ;ROCHA ;RUA FRANCISCA MARQUES, N. 641, Apto 201, LT 52 QD 01 ;140.498,89;236.000,00;40.47;Sim;Apartamento, 177.06 de área total, 177.06 de área privativa, 0.00 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444411941578
1,44442E+12;RJ ;SAO GONCALO ;TRINDADE ;AVENIDA MANAUS, N. 384, CS 01 LT 16 QD 181 ;287.546,47;483.000,00;40.47;Sim;Casa, 200.17 de área total, 200.17 de área privativa, 520.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444418874959
1,4444E+12;RJ ;SAO GONCALO ;PORTO DA PEDRA ;RUA CID ARAUJO MATA, N. 35, UN 03 ;158.358,92;266.000,00;40.47;Sim;Casa, 0.00 de área total, 130.50 de área privativa, 118.83 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444404010647
1,44441E+12;RJ ;TERESOPOLIS ;COLONIA ALPINA ; ESTRADA SANTA RITA, N. SN, QD V, UNIDADE 42, RUA A ;244.087,06;410.000,00;40.47;Sim;Terreno, 0.00 de área total, 0.00 de área privativa, 737.87 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444410883282
1,44442E+12;RJ ;TERESOPOLIS ;COLONIA ALPINA ;ESTRADA SANTA RITA, N. S/Nº, QD III UNIDADE 76 ;388.753,30;653.000,00;40.47;Sim;Terreno, 0.00 de área total, 0.00 de área privativa, 947.07 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444420556284
1,44441E+12;RJ ;TRES RIOS ;RUA DIREITA ; RUA W, N. SN, QD 20, LT 30 ;387.562,63;651.000,00;40.47;Não;Casa, 265.54 de área total, 355.56 de área privativa, 760.71 de área do terreno,  4 qto(s), a.serv, WC, 3 sala(s), 1 lavabo(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444412740390
8,44441E+12;RJ ;VASSOURAS ;CENTRO ;RUA GALENO GOMES, N. 80, Apto 203 ;148.833,58;250.000,00;40.47;Sim;Apartamento, 0.00 de área total, 31.76 de área privativa, 0.00 de área do terreno,  1 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444405961660
8,44443E+12;RJ ;NOVA IGUACU ;VILA RORAIMA ;RUA SALINAS, N. 46, LT 22 QD 08 ;101.764,34;171.726,75;40.75;Não;Casa, 42.75 de área total, 42.75 de área privativa, 70.14 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426737106
8,44443E+12;RJ ;NOVA IGUACU ;ADRIANOPOLIS ;RUA SEIS, N. 50, CS 06 ;101.452,20;171.200,00;40.75;Não;Casa, 32.95 de área total, 32.95 de área privativa, 53.76 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425206425
8,78771E+12;RJ ;NOVA IGUACU ;ADRIANOPOLIS ; RUA PROJETADA A, N. 141, Apto 302, BL 01 ;97.778,11;165.000,00;40.75;Não;Apartamento, 78.15 de área total, 45.27 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711699023
8,78771E+12;RJ ;NOVA IGUACU ;DANON ; AVENIDA ABILIO AUGUSTO TAVORA, N. S/N, Apto 502, BL 2 ;97.778,11;165.000,00;40.75;Não;Apartamento, 65.62 de área total, 43.55 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713994855
8,78771E+12;RJ ;NOVA IGUACU ;CENTRO ;AVENIDA ABILIO AUGUSTO TAVORA, N. SN, Apto 501, BLOCO 11 ;100.596,32;169.755,72;40.75;Não;Apartamento, 40.82 de área total, 40.82 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709725993
8,78771E+12;RJ ;NOVA IGUACU ;PONTO CHIC ;ESTRADA VELHA DE SANTA RITA, N. 1060, Apto 501, BL 07 ;94.815,14;160.000,00;40.75;Não;Apartamento, 43.68 de área total, 43.68 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706477484
8,78771E+12;RJ ;NOVA IGUACU ;PONTO CHIC ;ESTRADA VELHA DE SANTA RITA, N. 1060, Apto 401, BL 02 ;105.187,55;177.503,39;40.75;Não;Apartamento, 60.77 de área total, 43.68 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706656338
8,78771E+12;RJ ;NOVA IGUACU ;PONTO CHIC ;ESTRADA VELHA DE SANTA RITA, N. 1052, Apto 101, BL 10 LT 6A3 ;97.778,11;165.000,00;40.75;Não;Apartamento, 69.05 de área total, 42.61 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710272786
8,78772E+12;RJ ;NOVA IGUACU ;PONTO CHIC ;ESTRADA VELHA DE SANTA RITA, N. 1052, Apto 201, BL 15 ;98.963,30;167.000,00;40.75;Não;Apartamento, 61.39 de área total, 42.61 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716681270
8,7877E+12;RJ ;NOVA IGUACU ;JARDIM DA POSSE ;RUA OLIVEIRO RODRIGUES ALVES, N. 1476, Apto 402, BL13, 1º DISTRITO ;102.518,87;173.000,00;40.75;Não;Apartamento, 44.87 de área total, 43.08 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701630098
8,7877E+12;RJ ;NOVA IGUACU ;JARDIM DA POSSE ;RUA OLIVEIRO RODRIGUES ALVES, N. 1476, Apto 403, BL 02 ;93.037,35;157.000,00;40.75;Não;Apartamento, 0.00 de área total, 43.08 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702216228
8,7877E+12;RJ ;NOVA IGUACU ;JARDIM DA POSSE ;RUA OLIVEIRO RODRIGUES ALVES, N. 1476, Apto 103, BL 08 ;105.007,76;177.200,00;40.75;Não;Apartamento, 45.00 de área total, 43.08 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702982621
8,7877E+12;RJ ;NOVA IGUACU ;JARDIM DA POSSE ;RUA OLIVEIRO RODRIGUES ALVES, N. 1476, Apto 503, BL18, 1º DISTRITO ;105.830,19;178.587,84;40.75;Não;Apartamento, 43.08 de área total, 43.08 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703967731
8,7877E+12;RJ ;NOVA IGUACU ;JARDIM DA POSSE ;RUA OLIVEIRO RODRIGUES ALVES, N. 1476, Apto 303, BL 19 ;99.615,15;168.100,00;40.75;Não;Apartamento, 43.08 de área total, 43.08 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704003540
8,55553E+12;RJ ;NOVA IGUACU ;JARDIM ALVORADA ;AVENIDA ABILIO AUGUSTO TAVORA, N. SN, Apto 507, BL 02 ;103.111,46;174.000,00;40.75;Não;Apartamento, 66.08 de área total, 45.49 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555534295234
8,78771E+12;RJ ;NOVA IGUACU ;FIGUEIRAS ;RUA PROJETADA A, N. 141, Apto 501, BL 05 ;96.657,61;163.109,17;40.75;Não;Apartamento, 65.10 de área total, 45.27 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707963897
8,78771E+12;RJ ;NOVA IGUACU ;FIGUEIRAS ;RUA PROJETADA A, N. 141, Apto 206, BL 03 ;107.259,62;181.000,00;40.75;Não;Apartamento, 78.15 de área total, 45.27 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714071734
8,32387E+12;RJ ;NOVA IGUACU ;SANTA RITA ;RUA DOIS, N. 228, LT 11 QD B ;95.881,81;161.800,00;40.75;Não;Casa, 76.94 de área total, 76.94 de área privativa, 182.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8323870001614
8,55551E+12;RJ ;NOVA IGUACU ;SANTA RITA ;RUA CINCO, N. 31, LT 11 QD C ;102.518,87;173.000,00;40.75;Não;Casa, 91.13 de área total, 91.13 de área privativa, 181.60 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555513911505
8,78771E+12;RJ ;NOVA IGUACU ;SANTA RITA ; RUA PROJETADA A, N. 141, Apto 311, BL 05 ;100.741,08;170.000,00;40.75;Não;Apartamento, 45.27 de área total, 45.27 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708139080
8,7877E+12;RJ ;NOVA IGUACU ;JARDIM PALMARES ;RUA ANA CARLA, N. SN, Apto 301, BL 19 ;95.227,91;160.696,56;40.75;Não;Apartamento, 81.83 de área total, 47.81 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701520900
8,7877E+12;RJ ;NOVA IGUACU ;JARDIM PALMARES ;RUA ANA CARLA, N. 110, Apto 203, BL 22 ;106.667,03;180.000,00;40.75;Não;Apartamento, 43.30 de área total, 43.30 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702991248
8,78771E+12;RJ ;NOVA IGUACU ;JARDIM PALMARES ;RUA ANA CARLA, N. 110, Apto 104, BL 1 ;98.370,70;166.000,00;40.75;Não;Apartamento, 43.30 de área total, 43.30 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705546199
8,55551E+12;RJ ;NOVA IGUACU ;COMENDADOR SOARES ;RUA MINISTRO AFRANIO COSTA, N. 28, ;100.148,49;169.000,00;40.75;Não;Casa, 119.09 de área total, 82.20 de área privativa, 119.09 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555512235913
8,44443E+12;RJ ;NOVA IGUACU ;RIACHAO ;ESTRADA DO RIACHAO, N. 20, CS 05 ;92.444,76;156.000,00;40.75;Não;Casa, 0.00 de área total, 39.38 de área privativa, 43.68 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427794065
8,44442E+12;RJ ;NOVA IGUACU ;PALHADA ;RUA RAFAEL LUIZ, N. 296, CS 02 LT 20 QD F ;96.950,06;163.602,68;40.75;Não;Casa, 40.30 de área total, 40.30 de área privativa, 66.40 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422524906
8,44443E+12;RJ ;NOVA IGUACU ;PALHADA ;TRAVESSA SALINAS, N. 10, CS 01 QD 07 LT09 ;101.333,68;171.000,00;40.75;Não;Casa, 49.16 de área total, 49.16 de área privativa, 85.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427736081
8,44443E+12;RJ ;NOVA IGUACU ;PALHADA ;RUA SALINAS, N. 172, CASA 01, LT 38, QD 08 ;94.815,14;160.000,00;40.75;Não;Casa, 45.66 de área total, 45.66 de área privativa, 70.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429815205
8,44443E+12;RJ ;NOVA IGUACU ;PALHADA ;RUA SALINAS, N. 174, LT 39 QD 08 ;100.741,08;170.000,00;40.75;Não;Casa, 95.15 de área total, 57.12 de área privativa, 95.15 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444430185660
8,4444E+12;RJ ;NOVA IGUACU ;CABUCU ;RUA CAPIBERIBE, N. 229, QD 102 LT 13D ;103.704,06;175.000,00;40.75;Não;Casa, 69.39 de área total, 69.39 de área privativa, 60.77 de área do terreno,  2 qto(s), WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444403193339
8,44441E+12;RJ ;NOVA IGUACU ;CABUCU ;RUA CARUARU, N. 59, CS 03 LT 03 QD 40 ;92.663,19;156.368,60;40.75;Não;Casa, 60.09 de área total, 60.09 de área privativa, 360.00 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444412047870
8,44443E+12;RJ ;NOVA IGUACU ;CABUCU ;RUA  ALIANCA, N. 897, LT 10 QD 11 ;105.081,65;177.324,68;40.75;Não;Casa, 31.05 de área total, 31.05 de área privativa, 46.05 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426033877
8,44443E+12;RJ ;NOVA IGUACU ;CABUCU ;RUA MARIA DE JESUS PEREIRA DA SILVA, N. 46, CS 01 LT 20 QD B ;97.185,51;164.000,00;40.75;Não;Casa, 75.64 de área total, 63.74 de área privativa, 75.64 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428412468
8,44443E+12;RJ ;NOVA IGUACU ;CABUCU ;RUA DOIS, N. 10, CS 02 LT 01 QD H ;101.517,83;171.310,76;40.75;Não;Casa, 39.99 de área total, 39.99 de área privativa, 162.26 de área do terreno,  1 qto(s), varanda, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428665790
8,44443E+12;RJ ;NOVA IGUACU ;CABUCU ;RUA DOIS, N. 90, CS 02 PARTE LT 09 QD G ;96.592,92;163.000,00;40.75;Não;Casa, 39.99 de área total, 39.99 de área privativa, 49.81 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428907890
8,44443E+12;RJ ;NOVA IGUACU ;CABUCU ;AVENIDA ABILIO AUGUSTO TAVORA, N. 13900, Apto 102, PARTE LT 04 QD 14 ;106.667,03;180.000,00;40.75;Não;Apartamento, 39.30 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429177748
8,55552E+12;RJ ;NOVA IGUACU ;CABUCU ;RUA DOUTOR SERGIO AROUCA, N. S/N, CS 14 TIPO C ;106.667,03;180.000,00;40.75;Não;Casa, 57.20 de área total, 57.20 de área privativa, 58.29 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555521434540
8,78771E+12;RJ ;NOVA IGUACU ;CABUCU ;AVENIDA ABILIO AUGUSTO TAVORA, N. 3771, Apto 303, BL 02 VG 187 ;101.247,37;170.854,36;40.75;Não;Apartamento, 59.80 de área total, 40.83 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711492674
8,78771E+12;RJ ;NOVA IGUACU ;CABUCU ;AVENIDA ABILIO AUGUSTO TAVORA, N. 3769, Apto 204, BL 3 ;101.247,37;170.854,36;40.75;Não;Apartamento, 74.02 de área total, 40.83 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712860731
8,78771E+12;RJ ;NOVA IGUACU ;CABUCU ;AVENIDA ABILIO AUGUSTO TAVORA, N. 6045, Apto 303, BL 09 ;97.335,36;164.252,87;40.75;Não;Apartamento, 100.91 de área total, 40.54 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713844616
8,78771E+12;RJ ;NOVA IGUACU ;CABUCU ;AVENIDA ABILIO AUGUSTO TAVORA, N. 3771, Apto 402, BL 16 ;98.963,30;167.000,00;40.75;Não;Apartamento, 47.11 de área total, 40.83 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714142208
